word,pos,cefr
letter,noun,A2
licence,noun,A2
list,noun,A2
notebook,noun,A2
notice,noun,A2
offer,noun,A2
joke,noun,B1
label,noun,B1
lie,noun,B1
line,noun,B1
logo,noun,B1
manual,noun,B2
matter,noun,B2
native speaker,noun,B2
order,noun,B2
outline,noun,B2
mark,noun,C1
memo,noun,C1
label,noun,C2
margin,noun,C2
motion,noun,C2
mail,noun,A2
mail,noun,A2
news,noun,A2
language,noun,B1
notice,noun,B1
jargon,noun,C1
language,noun,C1
material,noun,B1
legend,noun,B2
mention,noun,B2
myth,noun,B2
metaphor,noun,C2
joke,verb,B1
lie,verb,B1
listen,verb,B1
object,verb,B2
moan,verb,C2
know,verb,A1
mean,verb,A2
mean,verb,B1
mean,verb,B1
mention,verb,B1
name,verb,B1
justify,verb,B2
list,verb,B2
mark,verb,B2
oppose,verb,B2
order,verb,B2
outline,verb,B2
motivate,verb,C1
maintain,verb,C2
offer,verb,A2
learn,verb,B1
mumble,verb,B2
mutter,verb,B2
lobby,verb,C2
offence,noun,B2
magistrate,noun,C1
massacre,noun,C2
justice,noun,B2
law,noun,B2
kilo,noun,A2
kilogram,noun,A2
kilometre,noun,A2
litre,noun,A2
metre,noun,A2
limit,noun,B1
mile,noun,B1
millimetre,noun,B1
level,noun,B2
level,noun,B2
load,noun,B2
outline,noun,C2
orange,noun,A2
length,noun,B1
number,noun,B1
length,noun,C1
left,noun,A2
maximum,noun,B1
lesson,noun,A1
mark,noun,A2
nursery,noun,B2
learn,verb,A1
know,verb,B1
knife,noun,A1
meal,noun,A1
main course,noun,A2
menu,noun,A2
mug,noun,A2
mushroom,noun,A2
omelette,noun,A2
kettle,noun,B1
oven,noun,B1
loaf,noun,B2
meat,noun,A1
milk,noun,A1
jam,noun,A2
lemonade,noun,A2
mineral water,noun,A2
junk food,noun,B2
mint,noun,B2
mustard,noun,C1
juice,noun,A1
lunch,noun,A1
orange,noun,A1
lemon,noun,A2
lunchtime,noun,A2
mango,noun,A2
melon,noun,A2
oil,noun,A2
onion,noun,A2
lettuce,noun,B1
leek,noun,B2
key,noun,A1
kitchen,noun,A1
living room,noun,A1
museum,noun,A1
lamp,noun,A2
library,noun,A2
lift,noun,A2
light,noun,A2
mirror,noun,A2
office,noun,A2
laboratory,noun,B1
ladder,noun,B1
monument,noun,B1
lobby,noun,B2
monument,noun,B2
landmark,noun,C1
lounge,noun,C1
mansion,noun,C1
loft,noun,C2
loan,noun,B1
note,noun,B1
loss,noun,C1
overdraft,noun,C1
legacy,noun,C2
offer,noun,C2
money,noun,A1
means,noun,C2
outgoings,noun,C2
lake,noun,A2
mountain,noun,A2
landscape,noun,B1
leaf,noun,B1
log,noun,C1
nature,noun,A2
land,noun,B1
life,noun,B1
oil,noun,B1
land,noun,B2
moonlight,noun,B2
mud,noun,B2
jungle,noun,B1
metal,noun,B1
mist,noun,B2
oak,noun,B2
ocean,noun,B1
kick,noun,A2
kiss,noun,A2
jump,noun,B1
laugh,noun,B1
look,noun,B1
launch,noun,C1
march,noun,C1
move,noun,C1
move,noun,C2
laughter,noun,B2
listen,verb,A1
look,verb,A1
look,verb,A1
jump,verb,A2
laugh,verb,A2
lie,verb,A2
jog,verb,B1
knock,verb,B1
meet,verb,B1
move,verb,B1
kneel,verb,B2
march,verb,C1
march,verb,C1
opt,verb,C1
make,verb,A1
join,verb,A2
leave,verb,A2
leave,verb,A2
leave,verb,A2
leave,verb,A2
lend,verb,A2
lose,verb,A2
make,verb,A2
miss,verb,A2
open,verb,A2
join,verb,B1
knock,verb,B1
learn,verb,B1
lift,verb,B1
meet,verb,B1
mend,verb,B1
miss,verb,B1
name,verb,B1
offer,verb,B1
keep,verb,B2
launch,verb,B2
lick,verb,B2
limit,verb,B2
locate,verb,B2
lower,verb,B2
maintain,verb,B2
observe,verb,B2
occupy,verb,B2
overcome,verb,B2
monitor,verb,C1
occupy,verb,C1
omit,verb,C1
mount,verb,C2
kick,verb,A1
meet,verb,A1
open,verb,A1
join,verb,A2
jump,verb,A2
kiss,verb,A2
move,verb,A2
lead,verb,B1
light,verb,B1
lock,verb,B1
manage,verb,B1
notice,verb,B1
lead,verb,B2
load,verb,B2
miss,verb,B2
obey,verb,B2
merge,verb,C2
man,noun,A1
lady,noun,B1
moustache,noun,B1
look,noun,B2
make-up,noun,A2
mind,noun,B1
joy,noun,B2
liar,noun,B2
legend,noun,C1
joy,noun,B2
life,noun,B2
loyalty,noun,B2
offence,noun,B2
mercy,noun,C2
outrage,noun,C2
memory,noun,B1
mood,noun,B1
love,noun,B2
misery,noun,B2
nature,noun,B2
nerves,noun,B2
nerve,noun,C2
nerve,noun,C2
like,verb,A1
love,verb,A1
know,verb,A2
miss,verb,A2
offend,verb,B2
judge,verb,B1
mind,verb,B1
learn,verb,B2
king,noun,A2
kingdom,noun,B2
nation,noun,B2
mother,noun,A1
member,noun,A2
neighbour,noun,A2
love,noun,B1
nephew,noun,B1
niece,noun,B1
mother-in-law,noun,B2
opponent,noun,B2
orphan,noun,C2
marriage,noun,B1
mix,verb,B2
leave,verb,B1
market,noun,A2
match,noun,A2
league,noun,B1
net,noun,B1
lap,noun,B2
marathon,noun,B2
martial art,noun,B2
opponent,noun,B2
market,noun,C1
leisure,noun,B1
lead,noun,B2
lose,verb,B1
lead,verb,B2
keyboard,noun,A2
laptop,noun,A2
machine,noun,A2
menu,noun,A2
model,noun,A2
mouse,noun,A2
link,noun,B1
message board,noun,B1
key,noun,B2
laser,noun,B2
microphone,noun,B2
monitor,noun,B2
network,noun,B2
machinery,noun,C1
memory,noun,A2
language,noun,C1
journey,noun,A2
map,noun,A2
motorbike,noun,A2
motorway,noun,A2
jet,noun,B1
line,noun,B1
lorry,noun,B1
jam,noun,B2
lane,noun,B2
lane,noun,B2
itinerary,noun,C1
launch,noun,C1
luggage,noun,A2
launch,verb,C1
land,verb,B1
job,noun,A1
job,noun,A2
model,noun,B1
overtime,noun,B2
labour,noun,C1
labour,noun,C1
leave,noun,C2
job,noun,B2
manage,verb,B1
manufacture,verb,B2
overload,verb,C2
open,verb,B2
operate,verb,B2
murder,noun,B1
mosque,noun,A2
misunderstanding,noun,B2
misfortune,noun,C1
misuse,noun,C1
misbehave,verb,C1
misunderstand,verb,B2
misuse,verb,C1
misplace,verb,C2
original,noun,B2
occurrence,noun,C1
negligence,noun,C2
keeper,noun,B1
lawyer,noun,B1
lighter,noun,B1
monster,noun,B1
officer,noun,B1
lecturer,noun,B2
maker,noun,B2
master,noun,B2
minister,noun,B2
organizer,noun,B2
listener,noun,C1
mechanic,noun,A2
opening,noun,C2
jogging,noun,B1
lighting,noun,B2
mining,noun,C1
networking,noun,C1
loathing,noun,C2
living,noun,B2
location,noun,B1
occasion,noun,B1
mission,noun,B2
occasion,noun,B2
motivation,noun,C1
negotiation,noun,C1
observation,noun,C1
organization,noun,B1
observation,noun,B2
opposition,noun,C1
organization,noun,C1
occupation,noun,C2
obligation,noun,B2
liberation,noun,C1
limitation,noun,C1
migration,noun,C1
modification,noun,C1
nomination,noun,C1
medication,noun,C2
mechanism,noun,C1
mechanism,noun,C1
journalism,noun,B2
materialism,noun,C2
journalist,noun,B1
novelist,noun,B2
mentality,noun,C1
minority,noun,C1
necessity,noun,C1
liability,noun,C1
necessity,noun,C1
mediocrity,noun,C2
normality,noun,C2
nationality,noun,A1
opportunity,noun,B1
liability,noun,C1
objective,noun,B2
minimize,verb,C1
maximize,verb,C2
judgment,noun,B2
movement,noun,C1
judgment,noun,C2
loneliness,noun,C1
operator,noun,B2
membership,noun,B1
leadership,noun,C1
killing,noun,B1
kind,noun,A1
minute,noun,A1
mobile,noun,A1
mobile phone,noun,A1
month,noun,A1
month,noun,A1
number,noun,A1
key,noun,A2
kite,noun,A2
level,noun,A2
line,noun,A2
mistake,noun,A2
model,noun,A2
moment,noun,A2
noun,noun,A2
nurse,noun,A2
office,noun,A2
order,noun,A2
item,noun,B1
jar,noun,B1
judge,noun,B1
jug,noun,B1
key,noun,B1
kit,noun,B1
label,noun,B1
lecture,noun,B1
lock,noun,B1
lottery,noun,B1
mall,noun,B1
method,noun,B1
modal (verb),noun,B1
moment,noun,B1
musician,noun,B1
neighbourhood,noun,B1
nightclub,noun,B1
nightmare,noun,B1
nightmare,noun,B1
noticeboard,noun,B1
object,noun,B1
object,noun,B1
offer,noun,B1
olive,noun,B1
opinion,noun,B1
opposite,noun,B1
option,noun,B1
jewel,noun,B2
judge,noun,B2
landlady,noun,B2
landlord,noun,B2
layer,noun,B2
leaflet,noun,B2
leak,noun,B2
lesson,noun,B2
lid,noun,B2
life,noun,B2
lifestyle,noun,B2
line,noun,B2
link,noun,B2
male,noun,B2
mark,noun,B2
match,noun,B2
mayor,noun,B2
measure,noun,B2
medal,noun,B2
message,noun,B2
mine,noun,B2
miracle,noun,B2
motive,noun,B2
motor,noun,B2
nail,noun,B2
needle,noun,B2
neighbour,noun,B2
network,noun,B2
note,noun,B2
nut,noun,B2
jam,noun,C1
journal,noun,C1
king,noun,C1
knob,noun,C1
ladder,noun,C1
lawn,noun,C1
layout,noun,C1
level,noun,C1
line,noun,C1
luxury,noun,C1
mat,noun,C1
ministry,noun,C1
mode,noun,C1
move,noun,C1
myth,noun,C1
nap,noun,C1
network,noun,C1
network,noun,C1
network,noun,C1
newsletter,noun,C1
nickname,noun,C1
norm,noun,C1
notion,noun,C1
obstacle,noun,C1
overview,noun,C1
overview,noun,C1
journal,noun,C2
knot,noun,C2
landmark,noun,C2
law,noun,C2
leak,noun,C2
leap,noun,C2
legacy,noun,C2
lifespan,noun,C2
line,noun,C2
line,noun,C2
line,noun,C2
line,noun,C2
lump,noun,C2
margin,noun,C2
margin,noun,C2
market,noun,C2
memorial,noun,C2
millennium,noun,C2
missile,noun,C2
model,noun,C2
murmur,noun,C2
novelty,noun,C2
odour,noun,C2
ordeal,noun,C2
ornament,noun,C2
outbreak,noun,C2
outlet,noun,C2
outlet,noun,C2
outrage,noun,C2
leather,noun,A2
luck,noun,A2
magic,noun,A2
magic,noun,A2
midday,noun,A2
midnight,noun,A2
noon,noun,A2
north,noun,A2
law,noun,B1
light,noun,B1
love,noun,B1
love,noun,B1
luxury,noun,B1
medicine,noun,B1
nightlife,noun,B1
northeast,noun,B1
northwest,noun,B1
notice,noun,B1
order,noun,B1
justice,noun,B2
laundry,noun,B2
liberty,noun,B2
litter,noun,B2
luck,noun,B2
magic,noun,B2
man,noun,B2
mankind,noun,B2
opinion,noun,B2
order,noun,B2
jealousy,noun,C1
junk mail,noun,C1
literacy,noun,C1
logic,noun,C1
neglect,noun,C1
nutrition,noun,C1
office,noun,C1
likelihood,noun,C2
linen,noun,C2
linen,noun,C2
lure,noun,C2
matter,noun,C2
momentum,noun,C2
morale,noun,C2
nostalgia,noun,C2
novelty,noun,C2
order,noun,C2
output,noun,C2
January,noun,A1
July,noun,A1
June,noun,A1
life,noun,A1
March,noun,A1
May,noun,A1
Monday,noun,A1
morning,noun,A1
night,noun,A1
night,noun,A1
noise,noun,A1
November,noun,A1
October,noun,A1
mail,noun,A2
jail,noun,B1
lamb,noun,B1
life,noun,B1
liquid,noun,B1
material,noun,B1
mystery,noun,B1
length,noun,B2
loss,noun,B2
loss,noun,B2
material,noun,B2
mixture,noun,B2
origin,noun,B2
origin,noun,C1
justification,noun,C2
memory,noun,C2
merger,noun,C2
mishap,noun,C2
monopoly,noun,C2
muddle,noun,C2
omission,noun,C2
overload,noun,C2
means,noun,B2
outskirts,noun,B2
odds,noun,C1
mix,noun,B1
the last minute,noun,B2
manner,noun,B2
manner,noun,B2
mess,noun,B2
mixture,noun,B2
need,noun,B2
note,noun,C1
outlook,noun,C1
loss,noun,C2
match,noun,C2
outlook,noun,C2
matter,verb,A2
lie,verb,B1
lie,verb,B1
live,verb,B1
operate,verb,B1
jump,verb,B2
keep,verb,B2
look,verb,B2
occur,verb,B2
mingle,verb,C1
lecture,verb,C2
lie,verb,C2
linger,verb,C2
live,verb,C2
loom,verb,C2
loom,verb,C2
moan,verb,C2
mount,verb,C2
love,verb,A1
love,verb,A1
need,verb,A1
keep,verb,A2
keep,verb,A2
miss,verb,A2
keep,verb,B1
know,verb,B1
let,verb,B1
lose,verb,B1
lose,verb,B1
make,verb,B1
mean,verb,B1
mean,verb,B1
mind,verb,B1
miss,verb,B1
need,verb,B1
open,verb,B1
own,verb,B1
lack,verb,B2
launch,verb,B2
leave,verb,B2
light,verb,B2
link,verb,B2
lose,verb,B2
lower,verb,B2
maintain,verb,B2
make,verb,B2
measure,verb,B2
miss,verb,B2
move,verb,B2
name,verb,B2
occupy,verb,B2
overlook,verb,B2
keep,verb,C1
label,verb,C1
make,verb,C1
manage,verb,C1
match,verb,C1
meet,verb,C1
modify,verb,C1
motivate,verb,C1
neglect,verb,C1
nominate,verb,C1
number,verb,C1
offer,verb,C1
outnumber,verb,C1
outrage,verb,C1
outweigh,verb,C1
overdo,verb,C1
overtake,verb,C1
overwhelm,verb,C1
juggle,verb,C2
know,verb,C2
label,verb,C2
land,verb,C2
leak,verb,C2
leave,verb,C2
line,verb,C2
loathe,verb,C2
lure,verb,C2
mark,verb,C2
measure,verb,C2
meet,verb,C2
moderate,verb,C2
number,verb,C2
nurse,verb,C2
observe,verb,C2
offset,verb,C2
overhear,verb,C2
know,verb,A1
leave,verb,A1
meet,verb,A1
know,verb,A2
mix,verb,A2
open,verb,A2
order,verb,A2
join,verb,B1
knit,verb,B1
live,verb,B1
marry,verb,B1
match,verb,B1
mix,verb,B1
leak,verb,B2
lend,verb,B2
load,verb,B2
mark,verb,B2
melt,verb,B2
nod,verb,B2
operate,verb,B2
overtake,verb,B2
jam,verb,C1
judge,verb,C1
lengthen,verb,C1
lessen,verb,C1
negotiate,verb,C1
overestimate,verb,C1
judge,verb,C2
lead,verb,C2
loosen,verb,C2
mingle,verb,C2
murmur,verb,C2
overflow,verb,C2
overlap,verb,C2
kill,verb,A2
murder,verb,B1
kill,verb,C2
OK,adjective,A1
moreover,adverb,B2
OK,adjective,A2
OK,adjective,A2
mad,adjective,A2
mad,adjective,B1
laid-back,adjective,C2
notwithstanding,adverb,C1
likewise,adverb,C2
miserable,adjective,C2
OK,adverb,A2
misleading,adjective,B2
misinterpretation,noun,C2
noticeable,adjective,C1
musical,adjective,A2
orchestral,adjective,B2
original,adjective,B2
medical,adjective,B2
oral,adjective,B2
minimal,adjective,C1
mental,adjective,B2
liberal,adjective,C1
natural,adjective,C1
national,adjective,A2
official,adjective,B2
liberal,adjective,C1
observant,adjective,C2
limited,adjective,B1
old-fashioned,adjective,B1
middle-aged,adjective,B1
motivated,adjective,B2
organized,adjective,B2
narrow-minded,adjective,C1
open-minded,adjective,C1
married,adjective,A2
overworked,adjective,C1
lenient,adjective,C2
negligible,adjective,C2
organic,adjective,B2
optimistic,adjective,B2
magnetic,adjective,C1
outstanding,adjective,B2
off-putting,adjective,C2
moving,adjective,B2
outgoing,adjective,C1
overwhelming,adjective,C1
operation,noun,B1
operation,noun,C1
opportunity,noun,B2
negative,adjective,B2
massive,adjective,B2
negative,adjective,B2
lucrative,adjective,C2
negative,adjective,B1
objective,adjective,B2
offensive,adjective,B2
obsessive,adjective,C2
merciless,adjective,C2
musically,adverb,C2
naturally,adverb,C1
medically,adverb,C2
mainly,adverb,B1
largely,adverb,B2
necessarily,adverb,B2
legally,adverb,B2
lovely,adjective,A2
lovely,adjective,A2
merely,adverb,B2
negatively,adverb,B2
nicely,adverb,B2
merely,adverb,C2
moderately,adverb,C2
lively,adjective,B1
lonely,adjective,B1
kindly,adverb,B1
jealously,adverb,B2
nervously,adverb,B2
nicely,adverb,B2
openly,adverb,C1
naturally,adverb,C2
measurement,noun,B2
measurement,noun,C2
marvellous,adjective,B1
luxurious,adjective,C1
monotonous,adjective,C1
numerous,adjective,C1
jealous,adjective,B1
nervous,adjective,B1
jealous,adjective,B2
outrageous,adjective,B2
malicious,adjective,C2
misty,adjective,B2
lazy,adjective,A2
nosy,adjective,C2
lead,adjective,B1
live,adjective,B1
literary,adjective,B2
on,adverb,C2
orchestra,noun,B1
lead,noun,C2
mad,adjective,B1
non-smoking,adjective,B2
on,adverb,A2
long,adjective,A2
little,adjective,B2
no,adverb,A1
maybe,adverb,A2
no,adverb,A2
just,adverb,B1
just,adverb,B1
nevertheless,adverb,B2
overall,adverb,B2
madam,noun,B1
nonsense,noun,B2
material,noun,C1
offer,verb,B1
legal,adjective,B2
legal,adjective,B2
legitimate,adjective,C2
jury,noun,B2
light,adjective,A1
little,adjective,A1
long,adjective,A1
new,adjective,A1
nice,adjective,A1
orange,adjective,A1
large,adjective,A2
left,adjective,A2
left-hand,adjective,A2
light,adjective,A2
loud,adjective,A2
low,adjective,A2
old,adjective,A2
last,adjective,B1
light,adjective,B1
low,adjective,B1
magnificent,adjective,B1
main,adjective,B1
maximum,adjective,B1
medium,adjective,B1
minimum,adjective,B1
narrow,adjective,B1
nasty,adjective,B1
navy blue,adjective,B1
near,adjective,B1
nearby,adjective,B1
opposite,adjective,B1
outdoor,adjective,B1
key,adjective,B2
level,adjective,B2
low,adjective,B2
medieval,adjective,B2
mere,adjective,B2
middle,adjective,B2
modest,adjective,B2
outer,adjective,B2
outside,adjective,B2
oval,adjective,B2
middle,adjective,C1
mild,adjective,C1
moderate,adjective,C1
mundane,adjective,C1
marginal,adjective,C2
mediocre,adjective,C2
minute,adjective,C2
outside,adverb,A1
left,adverb,A2
less,adverb,A2
most,adverb,A2
outside,adverb,A2
over,adverb,A2
least,adverb,B1
low,adverb,B1
more,adverb,B1
much,adverb,B1
much,adverb,B1
near,adverb,B1
nearby,adverb,B1
opposite,adverb,B1
little,adverb,C1
minimum,noun,B1
mild,adjective,B2
off,adjective,B2
overdrawn,adjective,C1
monetary,adjective,C2
owe,verb,B1
lose,verb,C1
mild,adjective,B1
manual,adjective,B2
look,noun,B1
match,verb,B1
mark,verb,C1
little,adjective,A1
old,adjective,A1
old,adjective,A1
nice,adjective,A1
kind,adjective,A2
keen,adjective,B1
keen,adjective,B1
miserable,adjective,B1
nasty,adjective,B1
new,adjective,B1
loyal,adjective,B2
mature,adjective,B2
mean,adjective,B2
mean,adjective,B2
miserable,adjective,B2
nasty,adjective,B2
naughty,adjective,B2
knowledgeable,adjective,C1
low,adjective,C1
modest,adjective,C1
naive,adjective,C1
noble,adjective,C1
mechanical,adjective,C2
open,adjective,C2
mentally,adverb,B2
knowledge,noun,B1
name,noun,B2
nuisance,noun,B2
move,verb,B2
left-wing,adjective,C1
out,adverb,B1
online,adjective,A2
mechanical,adjective,B2
off,adverb,A2
online,adverb,A2
on,adverb,B1
lift,noun,A2
jam,verb,C2
manual,adjective,B2
off,adverb,A2
misinform,verb,C1
memorable,adjective,B2
liable,adjective,C1
notable,adjective,C1
normal,adjective,A2
natural,adjective,B1
original,adjective,B1
original,adjective,B1
logical,adjective,B2
magical,adjective,B2
magical,adjective,B2
mathematical,adjective,B2
natural,adjective,B2
optional,adjective,B2
municipal,adjective,C1
musical,adjective,C1
nutritional,adjective,C1
occasional,adjective,C1
literal,adjective,C2
naval,adjective,C2
official,adjective,C2
official,adjective,C2
official,adjective,C2
limited,adjective,B2
organized,adjective,B2
overcrowded,adjective,C1
muddled,adjective,C2
non-existent,adjective,C1
negligent,adjective,C2
later,adjective,B2
later,adjective,C2
later,adjective,C2
later,adverb,A2
meaningful,adjective,B2
meaningful,adjective,B2
merciful,adjective,C2
linguistic,adjective,C1
magnetic,adjective,C1
materialistic,adjective,C2
nostalgic,adjective,C2
missing,adjective,A2
missing,adjective,B1
leading,adjective,B2
living,adjective,B2
neighbouring,adjective,B2
never-ending,adjective,C1
opening,adjective,C1
long-lasting,adjective,C2
long-running,adjective,C2
ongoing,adjective,C2
outgoing,adjective,C2
meaning,noun,B2
opening,noun,B2
opening,noun,B2
longing,noun,C2
operation,noun,C1
operation,noun,C1
materialist,adjective,C2
negative,adjective,A2
needless,adjective,C2
likely,adjective,B1
monthly,adjective,B1
lonely,adjective,B2
nearly,adverb,A2
lately,adverb,B1
lightly,adverb,B1
loudly,adverb,B1
mostly,adverb,B1
normally,adverb,B1
obviously,adverb,B1
lastly,adverb,B2
literally,adverb,B2
morally,adverb,B2
narrowly,adverb,B2
naturally,adverb,B2
naturally,adverb,B2
newly,adverb,B2
normally,adverb,B2
occasionally,adverb,B2
originally,adverb,B2
jointly,adverb,C1
lightly,adverb,C1
likely,adverb,C1
magnificently,adverb,C1
modestly,adverb,C1
mysteriously,adverb,C1
neatly,adverb,C1
notably,adverb,C1
noticeably,adverb,C1
objectively,adverb,C1
officially,adverb,C1
logically,adverb,C2
modestly,adverb,C2
oddly,adverb,C2
obvious,adjective,B1
mysterious,adjective,B2
notorious,adjective,C1
nutritious,adjective,C1
meticulous,adjective,C2
membership,noun,C1
lucky,adjective,A2
noisy,adjective,A2
juicy,adjective,B1
lucky,adjective,B1
messy,adjective,B1
lazy,adjective,B2
muddy,adjective,B2
lengthy,adjective,C1
juicy,adjective,C2
mighty,adjective,C2
late,adjective,A1
late,adjective,A1
long,adjective,A1
new,adjective,A1
new,adjective,A1
only,adjective,A1
open,adjective,A1
last,adjective,A2
last,adjective,A2
last,adjective,A2
latest,adjective,A2
lost,adjective,A2
magic,adjective,A2
modern,adjective,A2
next,adjective,A2
next,adjective,A2
north,adjective,A2
open,adjective,A2
own,adjective,A2
light,adjective,B1
little,adjective,B1
local,adjective,B1
loose,adjective,B1
lost,adjective,B1
magic,adjective,B1
male,adjective,B1
modern,adjective,B1
neat,adjective,B1
necessary,adjective,B1
next-door,adjective,B1
northeast,adjective,B1
northern,adjective,B1
northwest,adjective,B1
open,adjective,B1
ordinary,adjective,B1
out-of-date,adjective,B1
overnight,adjective,B1
joint,adjective,B2
junior,adjective,B2
junior,adjective,B2
known,adjective,B2
last-minute,adjective,B2
latter,adjective,B2
little,adjective,B2
long-distance,adjective,B2
long-term,adjective,B2
loose,adjective,B2
low,adjective,B2
major,adjective,B2
minor,adjective,B2
moral,adjective,B2
naked,adjective,B2
nationwide,adjective,B2
native,adjective,B2
native,adjective,B2
nuclear,adjective,B2
nuclear,adjective,B2
odd,adjective,B2
open,adjective,B2
opposite,adjective,B2
overseas,adjective,B2
overweight,adjective,B2
just,adjective,C1
justified,adjective,C1
juvenile,adjective,C1
keen,adjective,C1
legendary,adjective,C1
legendary,adjective,C1
long-time,adjective,C1
lost,adjective,C1
low,adjective,C1
masculine,adjective,C1
mass,adjective,C1
middle-class,adjective,C1
mistaken,adjective,C1
moral,adjective,C1
multiple,adjective,C1
mutual,adjective,C1
mutual,adjective,C1
naked,adjective,C1
neutral,adjective,C1
neutral,adjective,C1
noble,adjective,C1
obese,adjective,C1
obligatory,adjective,C1
obsolete,adjective,C1
outside,adjective,C1
justifiable,adjective,C2
late,adjective,C2
lavish,adjective,C2
legitimate,adjective,C2
lethal,adjective,C2
lifelong,adjective,C2
literate,adjective,C2
loose,adjective,C2
mainstream,adjective,C2
mean,adjective,C2
miniature,adjective,C2
minute,adjective,C2
narrow,adjective,C2
native,adjective,C2
near,adjective,C2
obligatory,adjective,C2
off,adjective,C2
open,adjective,C2
orthodox,adjective,C2
orthodox,adjective,C2
