word,pos,cefr_int,cefr
ignore,VERB,4,B
implement,VERB,4,B
introduce,VERB,4,B
grasp,VERB,5,C
imitate,VERB,5,C
impose,VERB,5,C
impose,VERB,5,C
inspect,VERB,5,C
force,VERB,6,C
haul,VERB,6,C
initiate,VERB,6,C
finish,VERB,1,A
hear,VERB,1,A
help,VERB,1,A
fill,VERB,2,A
follow,VERB,2,A
help,VERB,2,A
hurry,VERB,2,A
improve,VERB,2,A
fight,VERB,3,B
fold,VERB,3,B
grab,VERB,3,B
hang,VERB,3,B
iron,VERB,3,B
fight,VERB,4,B
fight,VERB,4,B
fire,VERB,4,B
gather,VERB,4,B
hunt,VERB,4,B
invest,VERB,4,B
flee,VERB,5,C
form,VERB,6,C
girl,NOUN,1,A
haircut,NOUN,3,B
feature,NOUN,4,B
figure,NOUN,4,B
grown-up,NOUN,4,B
fringe,NOUN,6,C
hair,NOUN,1,A
grow,VERB,3,B
favourite,NOUN,3,B
fool,NOUN,3,B
head,NOUN,3,B
hero,NOUN,3,B
idea,NOUN,3,B
figure,NOUN,4,B
gentleman,NOUN,4,B
idiot,NOUN,4,B
fun,NOUN,1,A
force,NOUN,4,B
grief,NOUN,4,B
guilt,NOUN,4,B
honesty,NOUN,4,B
honour,NOUN,4,B
horror,NOUN,4,B
humour,NOUN,4,B
hatred,NOUN,5,C
initiative,NOUN,5,C
hypocrisy,NOUN,6,C
fear,NOUN,3,B
heart,NOUN,3,B
hope,NOUN,3,B
freedom,NOUN,4,B
image,NOUN,4,B
honour,NOUN,4,B
hate,VERB,2,A
interest,VERB,3,B
fear,VERB,4,B
fear,VERB,4,B
feel,VERB,4,B
impress,VERB,4,B
inspire,VERB,4,B
inspire,VERB,4,B
inspire,VERB,4,B
irritate,VERB,5,C
hope,VERB,2,A
feel,VERB,3,B
hurt,VERB,3,B
friend,NOUN,1,A
husband,NOUN,1,A
girlfriend,NOUN,2,A
grandchild,NOUN,2,A
granddaughter,NOUN,2,A
grandfather,NOUN,2,A
grandmother,NOUN,2,A
grandparent,NOUN,2,A
grandson,NOUN,2,A
guest,NOUN,2,A
girlfriend,NOUN,3,B
groom,NOUN,3,B
funeral,NOUN,4,B
gang,NOUN,4,B
host,NOUN,4,B
football,NOUN,1,A
game,NOUN,1,A
game,NOUN,2,A
goal,NOUN,2,A
goal,NOUN,2,A
hobby,NOUN,2,A
field,NOUN,3,B
final,NOUN,3,B
go,NOUN,3,B
favourite,NOUN,6,C
foul,NOUN,6,C
football,NOUN,1,A
golf,NOUN,2,A
hockey,NOUN,2,A
gymnastics,NOUN,3,B
guarantee,NOUN,4,B
goods,NOUN,3,B
hold,VERB,4,B
file,NOUN,2,A
folder,NOUN,3,B
hit,NOUN,4,B
icon,NOUN,4,B
IT,NOUN,2,A
hardware,NOUN,3,B
flash,NOUN,4,B
go,VERB,6,C
generate,VERB,4,B
Google,VERB,4,B
flight,NOUN,2,A
guest,NOUN,2,A
guidebook,NOUN,2,A
helicopter,NOUN,2,A
ferry,NOUN,3,B
garage,NOUN,3,B
gate,NOUN,3,B
harbour,NOUN,3,B
horn,NOUN,4,B
holiday,NOUN,1,A
fly,VERB,1,A
go,VERB,1,A
go,VERB,1,A
fly,VERB,2,A
go,VERB,3,B
fly,VERB,6,C
guide,NOUN,2,A
firm,NOUN,3,B
guard,NOUN,3,B
head,NOUN,3,B
industry,NOUN,3,B
fisherman,NOUN,4,B
giant,NOUN,6,C
industry,NOUN,4,B
holiday,NOUN,1,A
head,VERB,4,B
haunt,VERB,4,B
indifference,NOUN,6,C
inconvenience,NOUN,5,C
interference,NOUN,5,C
interference,NOUN,6,C
intruder,NOUN,6,C
installation,NOUN,5,C
integration,NOUN,5,C
inclusion,NOUN,5,C
inhibition,NOUN,6,C
intrusion,NOUN,6,C
intervention,NOUN,6,C
impossibility,NOUN,6,C
inferiority,NOUN,6,C
insecurity,NOUN,6,C
inequality,NOUN,6,C
inability,NOUN,5,C
import,VERB,4,B
inferior,NOUN,6,C
influx,NOUN,6,C
input,NOUN,4,B
inaccuracy,NOUN,5,C
injustice,NOUN,5,C
insight,NOUN,5,C
intrude,VERB,6,C
invade,VERB,5,C
inherit,VERB,6,C
invade,VERB,6,C
integrate,VERB,5,C
inherit,VERB,6,C
interval,NOUN,6,C
interact,VERB,4,B
interfere,VERB,5,C
importance,NOUN,3,B
inheritance,NOUN,6,C
innocence,NOUN,5,C
headteacher,NOUN,2,A
foreigner,NOUN,3,B
hairdresser,NOUN,3,B
hairdryer,NOUN,3,B
gardener,NOUN,4,B
follower,NOUN,6,C
founder,NOUN,6,C
further,VERB,6,C
gardening,NOUN,4,B
hunting,NOUN,4,B
housing,NOUN,5,C
generation,NOUN,3,B
generation,NOUN,4,B
generation,NOUN,4,B
institution,NOUN,4,B
foundation,NOUN,5,C
foundation,NOUN,6,C
fraction,NOUN,6,C
imitation,NOUN,6,C
inspiration,NOUN,6,C
institution,NOUN,6,C
foundation,NOUN,5,C
industrialization,NOUN,5,C
isolation,NOUN,5,C
implementation,NOUN,6,C
isolation,NOUN,6,C
invention,NOUN,3,B
intention,NOUN,4,B
interruption,NOUN,4,B
introduction,NOUN,4,B
investigation,NOUN,4,B
generalization,NOUN,5,C
indication,NOUN,5,C
innovation,NOUN,5,C
inspection,NOUN,5,C
hesitation,NOUN,6,C
illustration,NOUN,6,C
inclination,NOUN,6,C
indication,NOUN,6,C
inspection,NOUN,6,C
intuition,NOUN,6,C
invasion,NOUN,6,C
impression,NOUN,4,B
introduction,NOUN,5,C
invitation,NOUN,6,C
guitarist,NOUN,3,B
flexibility,NOUN,4,B
humanity,NOUN,5,C
humanity,NOUN,6,C
individuality,NOUN,6,C
intensity,NOUN,6,C
identity,NOUN,4,B
imperative,NOUN,4,B
generalize,VERB,5,C
improvement,NOUN,3,B
investment,NOUN,4,B
harassment,NOUN,5,C
fulfilment,NOUN,6,C
improvement,NOUN,3,B
involvement,NOUN,4,B
friendliness,NOUN,4,B
forgiveness,NOUN,6,C
goodness,NOUN,6,C
homelessness,NOUN,6,C
inspector,NOUN,4,B
inventor,NOUN,4,B
investigator,NOUN,4,B
indicator,NOUN,6,C
hardship,NOUN,5,C
gambling,NOUN,4,B
hotel,NOUN,1,A
hour,NOUN,1,A
folder,NOUN,2,A
friend,NOUN,2,A
gift,NOUN,2,A
head,NOUN,2,A
housewife,NOUN,2,A
idea,NOUN,2,A
favour,NOUN,3,B
festival,NOUN,3,B
fifth,NOUN,3,B
figure,NOUN,3,B
film-maker,NOUN,3,B
fine,NOUN,3,B
finish,NOUN,3,B
fire,NOUN,3,B
firework,NOUN,3,B
flag,NOUN,3,B
floor,NOUN,3,B
fountain,NOUN,3,B
gap,NOUN,3,B
goal,NOUN,3,B
ground,NOUN,3,B
guide,NOUN,3,B
gun,NOUN,3,B
handkerchief,NOUN,3,B
herb,NOUN,3,B
hit,NOUN,3,B
hole,NOUN,3,B
honeymoon,NOUN,3,B
hostel,NOUN,3,B
infinitive,NOUN,3,B
fault,NOUN,4,B
fault,NOUN,4,B
feature,NOUN,4,B
female,NOUN,4,B
flame,NOUN,4,B
flash,NOUN,4,B
force,NOUN,4,B
form,NOUN,4,B
function,NOUN,4,B
gap,NOUN,4,B
gap,NOUN,4,B
gap,NOUN,4,B
grave,NOUN,4,B
hair,NOUN,4,B
hammer,NOUN,4,B
handle,NOUN,4,B
heart,NOUN,4,B
highlight,NOUN,4,B
icon,NOUN,4,B
immigrant,NOUN,4,B
incident,NOUN,4,B
individual,NOUN,4,B
institute,NOUN,4,B
interior,NOUN,4,B
figure,NOUN,5,C
figure,NOUN,5,C
flaw,NOUN,5,C
fleet,NOUN,5,C
fleet,NOUN,5,C
footstep,NOUN,5,C
format,NOUN,5,C
formula,NOUN,5,C
formula,NOUN,5,C
function,NOUN,5,C
gadget,NOUN,5,C
gathering,NOUN,5,C
genius,NOUN,5,C
gerund,NOUN,5,C
gesture,NOUN,5,C
gesture,NOUN,5,C
giant,NOUN,5,C
gift,NOUN,5,C
glimpse,NOUN,5,C
grill,NOUN,5,C
hazard,NOUN,5,C
heading,NOUN,5,C
historian,NOUN,5,C
home,NOUN,5,C
idol,NOUN,5,C
implication,NOUN,5,C
initiative,NOUN,5,C
instance,NOUN,5,C
instrument,NOUN,5,C
feat,NOUN,6,C
field,NOUN,6,C
filter,NOUN,6,C
fireplace,NOUN,6,C
flash,NOUN,6,C
flood,NOUN,6,C
forgery,NOUN,6,C
framework,NOUN,6,C
fraud,NOUN,6,C
fringe,NOUN,6,C
frown,NOUN,6,C
future,NOUN,6,C
gamble,NOUN,6,C
gasp,NOUN,6,C
glare,NOUN,6,C
grin,NOUN,6,C
gulf,NOUN,6,C
head,NOUN,6,C
heir,NOUN,6,C
hierarchy,NOUN,6,C
horizon,NOUN,6,C
horn,NOUN,6,C
host,NOUN,6,C
hostage,NOUN,6,C
hypothesis,NOUN,6,C
idol,NOUN,6,C
illusion,NOUN,6,C
image,NOUN,6,C
impulse,NOUN,6,C
individual,NOUN,6,C
instruction,NOUN,6,C
instrument,NOUN,6,C
gas,NOUN,2,A
handball,NOUN,3,B
interest,NOUN,3,B
genetics,NOUN,4,B
good,NOUN,4,B
harm,NOUN,4,B
harmony,NOUN,4,B
heaven,NOUN,4,B
hunger,NOUN,4,B
friction,NOUN,5,C
geology,NOUN,5,C
glamour,NOUN,5,C
globalization,NOUN,5,C
glory,NOUN,5,C
glory,NOUN,5,C
grace,NOUN,5,C
greed,NOUN,5,C
hate,NOUN,5,C
hygiene,NOUN,5,C
fever,NOUN,6,C
fire,NOUN,6,C
flair,NOUN,6,C
focus,NOUN,6,C
forgery,NOUN,6,C
fraud,NOUN,6,C
genius,NOUN,6,C
glare,NOUN,6,C
glue,NOUN,6,C
good,NOUN,6,C
grace,NOUN,6,C
heritage,NOUN,6,C
implication,NOUN,6,C
infancy,NOUN,6,C
instruction,NOUN,6,C
February,NOUN,1,A
Friday,NOUN,1,A
hospital,NOUN,1,A
fire,NOUN,2,A
history,NOUN,2,A
fuel,NOUN,3,B
height,NOUN,3,B
fortune,NOUN,4,B
gender,NOUN,4,B
habit,NOUN,4,B
income,NOUN,4,B
gain,NOUN,5,C
fluid,NOUN,6,C
force,NOUN,6,C
fragrance,NOUN,6,C
gain,NOUN,6,C
guarantee,NOUN,6,C
illusion,NOUN,6,C
incentive,NOUN,6,C
instinct,NOUN,6,C
intellect,NOUN,6,C
interest,NOUN,6,C
fumes,NOUN,5,C
grounds,NOUN,6,C
grounds,NOUN,6,C
help,NOUN,4,B
flair,NOUN,5,C
flow,NOUN,5,C
hunger,NOUN,5,C
idea,NOUN,5,C
field,NOUN,6,C
film,NOUN,6,C
flavour,NOUN,6,C
glow,NOUN,6,C
glow,NOUN,6,C
grasp,NOUN,6,C
grasp,NOUN,6,C
grasp,NOUN,6,C
finish,VERB,1,A
grow,VERB,2,A
happen,VERB,2,A
happen,VERB,2,A
float,VERB,3,B
flow,VERB,3,B
go,VERB,3,B
go,VERB,3,B
grow,VERB,3,B
hitchhike,VERB,3,B
go,VERB,4,B
feed,VERB,5,C
hop,VERB,5,C
flourish,VERB,6,C
fluctuate,VERB,6,C
fly,VERB,6,C
frown,VERB,6,C
gasp,VERB,6,C
gasp,VERB,6,C
gesture,VERB,6,C
glow,VERB,6,C
glow,VERB,6,C
hang,VERB,6,C
hop,VERB,6,C
hop,VERB,6,C
get,VERB,1,A
get,VERB,1,A
have,VERB,1,A
forget,VERB,2,A
hurt,VERB,2,A
include,VERB,2,A
fax,VERB,3,B
feed,VERB,3,B
fill,VERB,3,B
fill,VERB,3,B
find,VERB,3,B
forget,VERB,3,B
gain,VERB,3,B
give,VERB,3,B
give,VERB,3,B
give,VERB,3,B
give,VERB,3,B
guide,VERB,3,B
have,VERB,3,B
have,VERB,3,B
hide,VERB,3,B
hire,VERB,3,B
hold,VERB,3,B
imagine,VERB,3,B
imagine,VERB,3,B
injure,VERB,3,B
install,VERB,3,B
intend,VERB,3,B
interview,VERB,3,B
introduce,VERB,3,B
involve,VERB,3,B
involve,VERB,3,B
finance,VERB,4,B
fine,VERB,4,B
fool,VERB,4,B
form,VERB,4,B
frighten,VERB,4,B
generate,VERB,4,B
grab,VERB,4,B
hang,VERB,4,B
hold,VERB,4,B
illustrate,VERB,4,B
imagine,VERB,4,B
interrupt,VERB,4,B
involve,VERB,4,B
feed,VERB,5,C
fill,VERB,5,C
fit,VERB,5,C
follow,VERB,5,C
foresee,VERB,5,C
gather,VERB,5,C
grasp,VERB,5,C
group,VERB,5,C
head,VERB,5,C
hit,VERB,5,C
hold,VERB,5,C
host,VERB,5,C
illustrate,VERB,5,C
imprison,VERB,5,C
indicate,VERB,5,C
infect,VERB,5,C
favour,VERB,6,C
figure,VERB,6,C
filter,VERB,6,C
form,VERB,6,C
formulate,VERB,6,C
formulate,VERB,6,C
found,VERB,6,C
glue,VERB,6,C
grace,VERB,6,C
greet,VERB,6,C
grip,VERB,6,C
grip,VERB,6,C
handle,VERB,6,C
hinder,VERB,6,C
house,VERB,6,C
house,VERB,6,C
imply,VERB,6,C
incorporate,VERB,6,C
incur,VERB,6,C
indulge,VERB,6,C
invite,VERB,6,C
feel,VERB,1,A
film,VERB,3,B
fit,VERB,3,B
float,VERB,3,B
follow,VERB,3,B
follow,VERB,3,B
forget,VERB,3,B
forget,VERB,3,B
gain,VERB,3,B
hunt,VERB,3,B
feature,VERB,4,B
feel,VERB,4,B
flash,VERB,4,B
flood,VERB,4,B
fly,VERB,4,B
govern,VERB,4,B
help,VERB,4,B
invest,VERB,4,B
investigate,VERB,4,B
fit,VERB,5,C
flash,VERB,6,C
flatten,VERB,6,C
gamble,VERB,6,C
go,VERB,6,C
hum,VERB,6,C
indulge,VERB,6,C
intensify,VERB,6,C
ghost,NOUN,3,B
god,NOUN,4,B
hell,NOUN,4,B
hell,NOUN,4,B
haunt,VERB,4,B
impolite,ADJ,4,B
incredible,ADJ,3,B
industrious,ADJ,6,C
frozen,ADJ,3,B
great,ADJ,1,A
half,NOUN,4,B
full,ADJ,4,B
golden,ADJ,2,A
humour,NOUN,6,C
inseparable,ADJ,6,C
insane,ADJ,5,C
irregular,ADJ,3,B
fraudulent,ADJ,6,C
imperative,ADJ,6,C
formerly,ADV,4,B
handy,ADJ,6,C
ill,ADJ,5,C
foremost,ADJ,6,C
indeed,ADV,6,C
intent,NOUN,6,C
fun,ADJ,2,A
heavenly,ADJ,5,C
hot,ADJ,5,C
fire,VERB,4,B
incurable,ADJ,6,C
intolerable,ADJ,6,C
inseparable,ADJ,6,C
illegal,ADJ,4,B
impersonal,ADJ,5,C
irrational,ADJ,6,C
insignificant,ADJ,5,C
intolerant,ADJ,6,C
inexperienced,ADJ,4,B
inedible,ADJ,5,C
irresponsible,ADJ,4,B
injection,NOUN,6,C
inclusive,ADJ,5,C
insensitive,ADJ,5,C
interactive,ADJ,5,C
interactive,ADJ,4,B
illegally,ADV,4,B
impatiently,ADV,4,B
incredibly,ADV,4,B
implicit,ADJ,6,C
impatient,ADJ,4,B
impatient,ADJ,4,B
immature,ADJ,6,C
insane,ADJ,6,C
inadequate,ADJ,5,C
inadequate,ADJ,5,C
inferior,ADJ,5,C
insecure,ADJ,5,C
inconsiderate,ADJ,6,C
inhuman,ADJ,6,C
innate,ADJ,6,C
irregular,ADJ,4,B
favourable,ADJ,4,B
formidable,ADJ,6,C
grammatical,ADJ,6,C
hierarchical,ADJ,6,C
financial,ADJ,3,B
global,ADJ,4,B
intellectual,ADJ,4,B
hysterical,ADJ,5,C
hypocritical,ADJ,6,C
intellectual,ADJ,6,C
intellectual,NOUN,6,C
industrial,ADJ,4,B
important,ADJ,1,A
inhabitant,NOUN,4,B
injured,ADJ,4,B
flawed,ADJ,6,C
fried,ADJ,2,A
grilled,ADJ,2,A
interested,ADJ,2,A
frightened,ADJ,3,B
impressed,ADJ,4,B
irritated,ADJ,4,B
gifted,ADJ,5,C
fluent,ADJ,4,B
fluent,ADJ,4,B
innocent,ADJ,4,B
innocent,ADJ,4,B
intelligent,ADJ,3,B
innocent,ADJ,4,B
independent,ADJ,4,B
harmful,ADJ,4,B
graceful,ADJ,5,C
grateful,ADJ,3,B
helpful,ADJ,3,B
hopeful,ADJ,3,B
forceful,ADJ,6,C
graceful,ADJ,6,C
genetic,ADJ,5,C
heroic,ADJ,5,C
idealistic,ADJ,5,C
gymnastic,ADJ,4,B
growing,ADJ,4,B
intriguing,ADJ,6,C
freezing,ADJ,3,B
good-looking,ADJ,2,A
interesting,ADJ,1,A
frightening,ADJ,3,B
irritating,ADJ,4,B
frustrating,ADJ,5,C
imagination,NOUN,3,B
foolish,ADJ,4,B
impressive,ADJ,4,B
imaginative,ADJ,5,C
impulsive,ADJ,6,C
harmless,ADJ,4,B
faultless,ADJ,6,C
flawless,ADJ,6,C
hopeless,ADJ,3,B
hopeless,ADJ,4,B
fearless,ADJ,6,C
finally,ADV,3,B
fortunately,ADV,3,B
fully,ADV,3,B
generally,ADV,3,B
heavily,ADV,3,B
honestly,ADV,3,B
hopefully,ADV,3,B
firstly,ADV,4,B
fluently,ADV,4,B
frankly,ADV,4,B
generally,ADV,4,B
generally,ADV,4,B
greatly,ADV,4,B
highly,ADV,5,C
incidentally,ADV,5,C
financially,ADV,4,B
globally,ADV,4,B
happily,ADV,3,B
foolishly,ADV,4,B
furiously,ADV,4,B
gently,ADV,4,B
happily,ADV,4,B
honestly,ADV,4,B
hopefully,ADV,4,B
icily,ADV,6,C
intellectually,ADV,6,C
intensely,ADV,6,C
government,NOUN,3,B
generous,ADJ,3,B
furious,ADJ,4,B
healthy,ADJ,2,A
healthy,ADJ,2,A
guilty,ADJ,4,B
faulty,ADJ,4,B
filthy,ADJ,5,C
hungry,ADJ,1,A
fatty,ADJ,5,C
foggy,ADJ,2,A
icy,ADJ,3,B
icy,ADJ,3,B
funny,ADJ,1,A
guilty,ADJ,3,B
greedy,ADJ,4,B
icy,ADJ,4,B
fussy,ADJ,6,C
fussy,ADJ,6,C
group,NOUN,1,A
fine,ADJ,1,A
good,ADJ,1,A
fit,ADJ,2,A
ill,ADJ,2,A
human,ADJ,3,B
hurt,ADJ,3,B
feeble,ADJ,6,C
fresh,ADJ,6,C
how,ADV,2,A
germ,NOUN,5,C
itch,VERB,4,B
flat,ADJ,3,B
good,ADJ,1,A
great,ADJ,3,B
here,ADV,1,A
hardly,ADV,3,B
how,ADV,3,B
how,ADV,3,B
indeed,ADV,3,B
furthermore,ADV,4,B
hardly,ADV,4,B
initial,NOUN,3,B
guideline,NOUN,5,C
inform,VERB,3,B
issue,VERB,6,C
good,ADJ,1,A
good,ADJ,1,A
green,ADJ,1,A
grey,ADJ,1,A
fine,ADJ,2,A
gold,ADJ,2,A
golden,ADJ,2,A
good,ADJ,2,A
great,ADJ,2,A
happy,ADJ,2,A
hard,ADJ,2,A
heavy,ADJ,2,A
heavy,ADJ,2,A
high,ADJ,2,A
horrible,ADJ,2,A
indoor,ADJ,2,A
flat,ADJ,3,B
front,ADJ,3,B
gentle,ADJ,3,B
giant,ADJ,3,B
heavy,ADJ,3,B
high,ADJ,3,B
high,ADJ,3,B
high,ADJ,3,B
huge,ADJ,3,B
individual,ADJ,3,B
fierce,ADJ,4,B
fine,ADJ,4,B
firm,ADJ,4,B
genuine,ADJ,4,B
high,ADJ,4,B
ideal,ADJ,4,B
inaccurate,ADJ,4,B
inconvenient,ADJ,4,B
inner,ADJ,4,B
inside,ADJ,4,B
good,ADJ,5,C
harsh,ADJ,5,C
immense,ADJ,5,C
intense,ADJ,5,C
feeble,ADJ,6,C
fine,ADJ,6,C
fluid,ADJ,6,C
fragile,ADJ,6,C
fragrant,ADJ,6,C
grim,ADJ,6,C
in,ADV,2,A
inside,ADV,2,A
high,ADV,3,B
indoors,ADV,3,B
fine,ADV,4,B
flat,ADV,4,B
high,ADV,5,C
half,NOUN,2,A
inside,NOUN,4,B
fresh,ADJ,2,A
frozen,ADJ,3,B
hot,ADJ,3,B
flat,ADJ,6,C
ingredient,NOUN,3,B
grain,NOUN,6,C
first-floor,ADJ,3,B
floor,NOUN,1,A
infrastructure,NOUN,5,C
free,ADJ,2,A
gross,ADJ,5,C
free,ADV,2,A
gold,ADJ,2,A
fine,ADJ,3,B
frozen,ADJ,3,B
green,ADJ,3,B
humid,ADJ,3,B
green,ADJ,4,B
fertile,ADJ,6,C
hail,VERB,6,C
hunt,NOUN,5,C
harm,VERB,4,B
handsome,ADJ,3,B
grown-up,ADJ,4,B
favourite,ADJ,1,A
good,ADJ,1,A
happy,ADJ,1,A
glad,ADJ,2,A
good,ADJ,2,A
gentle,ADJ,3,B
good,ADJ,3,B
honest,ADJ,3,B
honest,ADJ,3,B
hurt,ADJ,3,B
fierce,ADJ,4,B
fierce,ADJ,4,B
fond,ADJ,4,B
hard,ADJ,4,B
inner,ADJ,4,B
genuine,ADJ,5,C
harsh,ADJ,5,C
fearful,ADJ,6,C
firm,ADJ,6,C
fragile,ADJ,6,C
grim,ADJ,6,C
humble,ADJ,6,C
idle,ADJ,6,C
immune,ADJ,6,C
intense,ADJ,6,C
irritable,ADJ,6,C
generously,ADV,4,B
inside,ADV,4,B
interest,NOUN,3,B
idea,NOUN,4,B
fuss,NOUN,5,C
fury,NOUN,6,C
gay,ADJ,3,B
fellow,ADJ,4,B
intimate,ADJ,6,C
household,NOUN,4,B
hand-held,ADJ,3,B
high-tech,ADJ,4,B
hi-tech,ADJ,4,B
in,ADV,4,B
gear,NOUN,4,B
full-time,ADJ,3,B
inevitable,ADJ,5,C
invaluable,ADJ,5,C
inconceivable,ADJ,6,C
indispensable,ADJ,6,C
indisputable,ADJ,6,C
inexplicable,ADJ,6,C
innumerable,ADJ,6,C
immoral,ADJ,4,B
informal,ADJ,4,B
internal,ADJ,4,B
international,ADJ,2,A
insufficient,ADJ,5,C
indifferent,ADJ,6,C
impossible,ADJ,3,B
impossible,ADJ,6,C
irresistible,ADJ,6,C
irresistible,ADJ,6,C
irreversible,ADJ,6,C
intrinsic,ADJ,6,C
injection,NOUN,6,C
inexpensive,ADJ,3,B
incredibly,ADV,5,C
indirectly,ADV,5,C
inevitably,ADV,5,C
informally,ADV,5,C
invariably,ADV,6,C
internationally,ADV,3,B
illiterate,ADJ,6,C
imperfect,ADJ,5,C
immortal,ADJ,6,C
immortal,ADJ,6,C
inappropriate,ADJ,5,C
indirect,ADJ,5,C
inefficient,ADJ,5,C
integral,ADJ,5,C
indirect,ADJ,6,C
insecure,ADJ,6,C
intermediate,ADJ,3,B
irregular,ADJ,4,B
hospitable,ADJ,5,C
favourable,ADJ,6,C
formidable,ADJ,6,C
historical,ADJ,3,B
functional,ADJ,4,B
gradual,ADJ,4,B
identical,ADJ,4,B
horizontal,ADJ,5,C
influential,ADJ,5,C
fictional,ADJ,6,C
fundamental,ADJ,6,C
important,ADJ,3,B
fixed,ADJ,4,B
improved,ADJ,4,B
frustrated,ADJ,5,C
furnished,ADJ,5,C
honoured,ADJ,5,C
industrialized,ADJ,5,C
isolated,ADJ,5,C
isolated,ADJ,5,C
fixed,ADJ,6,C
horrified,ADJ,6,C
humiliated,ADJ,6,C
influence,VERB,4,B
independent,ADJ,3,B
independent,ADJ,4,B
innocent,ADJ,6,C
further,ADJ,2,A
further,ADV,3,B
further,ADV,4,B
fruitful,ADJ,5,C
hopeful,ADJ,6,C
flexible,ADJ,4,B
incredible,ADJ,4,B
invisible,ADJ,4,B
feasible,ADJ,5,C
flexible,ADJ,6,C
historic,ADJ,3,B
heroic,ADJ,5,C
ironic,ADJ,6,C
forthcoming,ADJ,4,B
forthcoming,ADJ,5,C
gripping,ADJ,5,C
fulfilling,ADJ,6,C
horrifying,ADJ,6,C
humiliating,ADJ,6,C
formation,NOUN,6,C
formation,NOUN,6,C
interpretation,NOUN,6,C
interpretation,NOUN,6,C
intensive,ADJ,4,B
imaginative,ADJ,5,C
informative,ADJ,5,C
innovative,ADJ,5,C
helpless,ADJ,5,C
homeless,ADJ,5,C
harmless,ADJ,6,C
hourly,ADJ,4,B
hourly,ADJ,4,B
finally,ADV,2,A
immediately,ADV,2,A
frequently,ADV,3,B
finely,ADV,4,B
firmly,ADV,4,B
firmly,ADV,4,B
freely,ADV,4,B
gradually,ADV,4,B
highly,ADV,4,B
ideally,ADV,4,B
ideally,ADV,4,B
importantly,ADV,4,B
increasingly,ADV,4,B
independently,ADV,4,B
initially,ADV,4,B
innocently,ADV,4,B
instantly,ADV,4,B
formally,ADV,5,C
formally,ADV,5,C
happily,ADV,5,C
historically,ADV,5,C
hourly,ADV,5,C
immediately,ADV,5,C
immensely,ADV,5,C
inappropriately,ADV,5,C
individually,ADV,5,C
intensively,ADV,5,C
interestingly,ADV,5,C
internally,ADV,5,C
fundamentally,ADV,6,C
harshly,ADV,6,C
hopelessly,ADV,6,C
indefinitely,ADV,6,C
infinitely,ADV,6,C
intensely,ADV,6,C
ironically,ADV,6,C
generous,ADJ,5,C
hilarious,ADJ,5,C
humorous,ADJ,5,C
hazardous,ADJ,6,C
infectious,ADJ,6,C
infectious,ADJ,6,C
funny,ADJ,3,B
filthy,ADJ,5,C
grumpy,ADJ,5,C
floppy,ADJ,6,C
handy,ADJ,6,C
healthy,ADJ,6,C
first,ADJ,1,A
good,ADJ,1,A
hard,ADJ,1,A
hot,ADJ,1,A
final,ADJ,2,A
first,ADJ,2,A
foreign,ADJ,2,A
free,ADJ,2,A
friendly,ADJ,2,A
full,ADJ,2,A
full,ADJ,2,A
full,ADJ,2,A
half-price,ADJ,2,A
female,ADJ,3,B
forbidden,ADJ,3,B
former,ADJ,3,B
frequent,ADJ,3,B
fresh,ADJ,3,B
fresh,ADJ,3,B
full,ADJ,3,B
future,ADJ,3,B
general,ADJ,3,B
gorgeous,ADJ,3,B
hard,ADJ,3,B
hidden,ADJ,3,B
incorrect,ADJ,3,B
individual,ADJ,3,B
firm,ADJ,4,B
flat,ADJ,4,B
foreign,ADJ,4,B
formal,ADJ,4,B
fortunate,ADJ,4,B
free,ADJ,4,B
free,ADJ,4,B
free,ADJ,4,B
fresh,ADJ,4,B
general,ADJ,4,B
general,ADJ,4,B
glad,ADJ,4,B
golden,ADJ,4,B
great,ADJ,4,B
grey,ADJ,4,B
hard-working,ADJ,4,B
hidden,ADJ,4,B
immediate,ADJ,4,B
immediate,ADJ,4,B
initial,ADJ,4,B
instant,ADJ,4,B
intransitive,ADJ,4,B
feminine,ADJ,5,C
fit,ADJ,5,C
formal,ADJ,5,C
formal,ADJ,5,C
foul,ADJ,5,C
fresh,ADJ,5,C
gentle,ADJ,5,C
grand,ADJ,5,C
grey,ADJ,5,C
gross,ADJ,5,C
hard,ADJ,5,C
harsh,ADJ,5,C
hectic,ADJ,5,C
holy,ADJ,5,C
hostile,ADJ,5,C
hostile,ADJ,5,C
imaginary,ADJ,5,C
immediate,ADJ,5,C
final,ADJ,6,C
finite,ADJ,6,C
firm,ADJ,6,C
foul,ADJ,6,C
frail,ADJ,6,C
frantic,ADJ,6,C
frantic,ADJ,6,C
fringe,ADJ,6,C
grim,ADJ,6,C
heavy,ADJ,6,C
high,ADJ,6,C
high-profile,ADJ,6,C
hollow,ADJ,6,C
hollow,ADJ,6,C
humanitarian,ADJ,6,C
humble,ADJ,6,C
hygienic,ADJ,6,C
idle,ADJ,6,C
ignorant,ADJ,6,C
imminent,ADJ,6,C
infinite,ADJ,6,C
inherent,ADJ,6,C
intact,ADJ,6,C
interim,ADJ,6,C
intimate,ADJ,6,C
intimate,ADJ,6,C
first,ADV,1,A
hard,ADV,1,A
here,ADV,1,A
how,ADV,1,A
first,ADV,2,A
here,ADV,2,A
home,ADV,2,A
how,ADV,2,A
however,ADV,2,A
instead,ADV,2,A
first,ADV,3,B
forever,ADV,3,B
