Word,Synonyms
namely_av,"['i.e.', 'specifically', 'viz', 'notably', 'particularly', ':', 'especially', 'against']"
naturally_av,"['obviously', 'natural', 'understandably', 'certainly', 'logically', 'clearly']"
near_av,"['nearly', 'nearby', 'close', 'almost', 'vicinity', 'closely', 'next', 'neighboring', 'foreseeable', 'around', 'approximately', 'adjacent', 'nears', 'proximity', 'beside', 'short', 'immediate', 'about', 'soon', 'forthcoming', 'roughly']"
nearly_av,"['almost', 'near', 'virtually', 'approximately', 'close', 'practically', 'about', 'closely', 'around', 'roughly', 'some', 'fast', 'hardly']"
necessarily_av,"['inevitably', 'always', 'compulsorily', 'absolutely', 'automatically']"
neither_av,"['nor', 'either', 'not', 'no', 'or', 'ani', 'ni']"
nevertheless_av,"['however', 'nonetheless', 'yet', 'but', 'still', 'anyway', 'notwithstanding', 'though']"
newly_av,"['recently', 'new', 'freshly', 'newly-', 'recent', 'lately']"
nominally_av,['theoretically']
notably_av,"['particularly', 'especially', 'including', 'particular', 'namely', 'mainly', 'specifically', 'primarily']"
nowadays_av,"['today', 'currently', 'now']"
obviously_av,"['clearly', 'evidently', 'apparently', 'naturally', 'manifestly', 'patently', 'certainly', 'visibly', 'undoubtedly', 'clear', 'surely', 'blatantly', 'demonstrably', 'definitely']"
occasionally_av,"['sometimes', 'sporadically']"
officially_av,"['formally', 'formal', 'official', 'solemnly', 'officiaily', 'officialy']"
once_av,"['after', 'again', 'when', 'upon', 'formerly', 'if', 'ever', 'where', 'someday']"
originally_av,"['initially', 'original', 'formerly', 'already', 'first']"
otherwise_av,"['differently', 'else', 'alternatively', 'elsewhere', 'incidentally', 'other']"
over_av,"['during', 'above', 'most', 'throughout', 'finished', 'addition', 'along', 'longer', 'exceeding', 'plus', 'beyond', 'completed', 'around', 'across', 'anymore', 'exceed', 'greater', 'course', 'finite', 'further', 'overflew', 'compared']"
particularly_av,"['especially', 'particular', 'notably', 'specifically', 'mainly', 'including', 'special', 'specially', 'extremely', 'primarily', 'very', 'mostly', 'exceptionally', 'namely', 'highly', 'chiefly', 'principally']"
partly_av,"['partially', 'partial']"
past_av,"['last', 'previous', 'recent', 'latest', 'spent', 'latter', 'former', 'earlier', 'elapsed', 'history', 'final', 'prior', 'preceding', 'passé', 'passed', 'old', 'historical']"
peculiarly_av,['curiously']
perfectly_av,"['completely', 'fully', 'absolutely', 'entirely', 'totally', 'quite', 'very', 'wholly', 'utterly', 'seamlessly', 'well', 'abundantly', 'snugly', 'excellently', 'exactly', 'acutely', 'perfect']"
perhaps_av,"['maybe', 'possibly', 'probably', 'may', 'might', 'potentially', 'likely', 'presumably', 'possible']"
personally_av,"['myself', 'personal', 'personaily', 'individually']"
physically_av,"['physical', 'materially', 'physicaily', 'physics', 'bodily']"
politically_av,"['political', 'policy']"
possibly_av,"['perhaps', 'probably', 'potentially', 'maybe', 'eventually', 'likely', 'possible', 'arguably', 'presumably', 'conceivably']"
potentially_av,"['possibly', 'potential', 'perhaps', 'eventually', 'possible', 'likely']"
precisely_av,"['exactly', 'accurately', 'specifically', 'just', 'very', 'eben', 'rightly', 'carefully', 'precise']"
presumably_av,"['probably', 'likely', 'supposedly', 'allegedly', 'possibly', 'perhaps', 'apparently']"
previously_av,"['earlier', 'formerly', 'already', 'before', 'above', 'prior', 'beforehand', 'sooner', 'ago', 'earller', 'former']"
primarily_av,"['mainly', 'principally', 'essentially', 'mostly', 'predominantly', 'chiefly', 'largely', 'especially', 'basically', 'foremost', 'particularly', 'fundamentally', 'firstly', 'first', 'main', 'predominately', 'notably', 'principalement', 'principal']"
probably_av,"['likely', 'presumably', 'perhaps', 'possibly', 'surely', 'arguably', 'certainly', 'maybe', 'undoubtedly', 'doubtless']"
profoundly_av,"['deeply', 'deep', 'profound', 'gravely', 'penetratingly', 'thoroughly', 'in-depth', 'fundamentally', 'radically', 'extremely']"
promptly_av,"['quickly', 'rapidly', 'expeditiously', 'immediately', 'swiftly', 'speedily', 'rapid', 'timely', 'soon', 'fast', 'forthwith', 'quick', 'prompt', 'urgently', 'speedy', 'diligently', 'early', 'readily', 'immediate']"
properly_av,"['correctly', 'adequately', 'appropriately', 'duly', 'rightly', 'suitably', 'successfully', 'well', 'accurately', 'right', 'satisfactorily', 'appropriate', 'good', 'due', 'sufficiently', 'proper', 'conveniently', 'validly', 'succesfully', 'sucessfully', 'effectively']"
publicly_av,"['openly', 'publically', 'public', 'open']"
purely_av,"['pure', 'kidney', 'exclusively', 'merely', 'strictly', 'solely', 'only', 'simply', 'mere', 'clean', 'just', 'entirely', 'rein', 'sheer', 'alone']"
quickly_av,"['rapidly', 'swiftly', 'fast', 'soon', 'promptly', 'speedily', 'quick', 'expeditiously', 'rapid', 'hurry', 'urgently', 'briefly', 'early', 'prompt', 'timely', 'swift', 'readily', 'shortly', 'faster', 'speedy', 'sooner', 'immediately']"
quietly_av,"['calmly', 'discreetly', 'silently', 'discretely', 'peacefully', 'unobtrusively', 'stealthily', 'gently']"
quite_av,"['very', 'fairly', 'rather', 'completely', 'enough', 'entirely', 'absolutely', 'totally', 'perfectly', 'relatively', 'fully', 'pretty', 'somewhat', 'wholly', 'highly', 'extremely', 'utterly', 'exactly', 'much', 'really', 'well', 'altogether', 'fort', 'far', 'sufficiently', 'abundantly', 'reasonably']"
rapidly_av,"['quickly', 'rapid', 'swiftly', 'fast', 'promptly', 'quick', 'expeditiously', 'speedily', 'soon', 'prompt', 'speedy', 'swift', 'expeditious', 'timely', 'early', 'readily', 'urgently', 'sharply', 'briefly']"
rarely_av,"['seldom', 'infrequently', 'rare', 'sparsely', 'hardly', 'scarcely', 'often']"
rather_av,"['instead', 'quite', 'pretty', 'somewhat', 'fairly', 'relatively', 'enough', 'kinda', 'sooner', 'slightly', 'very', 'but']"
readily_av,"['easily', 'easy', 'immediately', 'willingly', 'quickly', 'rapidly', 'promptly', 'gladly', 'conveniently']"
realistically_av,"['realistic', 'pragmatically', 'earnestly']"
really_av,"['truly', 'actually', 'genuinely', 'indeed', 'real', 'very', 'reaily', 'res', '-really', 'certainly', 'exactly', 'sincerely', 'definitely', 'honestly', 'seriously', 'effectively', 'absolutely', 'quite', 'so', 'truth', 'terribly', 'genuine', 'awfully']"
reasonably_av,"['reasonable', 'sensibly', 'relatively', 'rationally', 'fairly', 'enough', 'logically', 'plausibly', 'acceptably', 'quite', 'wisely']"
recently_av,"['recent', 'newly', 'lately', 'just', 'latterly']"
regardless_av,"['irrespective', 'independently', 'notwithstanding', 'whatever', 'apart', 'separately']"
regularly_av,"['periodically', 'routinely', 'regular', 'steadily', 'systematically', 'periodic', 'consistently', 'frequently', 'often', 'constantly', 'recurrent', 'steady', 'continuously']"
relatively_av,"['comparatively', 'fairly', 'quite', 'relative', 'rather', 'enough', 'reasonably', 'relation', 'respect', 'somewhat', 'pretty', 'relating', 'related', 'regarding', 'comparison']"
remarkably_av,"['strikingly', 'surprisingly', 'noticeably', 'markedly', 'amazingly', 'significantly', 'impressively', 'extraordinarily', 'curiously', 'incredibly', 'dramatically', 'considerably', 'astonishingly', 'extremely', 'superbly']"
reportedly_av,"['allegedly', 'apparently', 'supposedly', 'seemingly', 'purportedly']"
respectively_av,"['successively', 'straight', 'separately', 'consecutive', 'separate']"
rightly_av,"['correctly', 'justifiably', 'rightfully', 'properly', 'legitimately', 'right', 'justly', 'aptly', 'deservedly', 'precisely', 'appropriately', 'fittingly', 'well']"
roughly_av,"['approximately', 'around', 'about', 'almost', 'nearly', 'some', 'virtually', 'broadly', 'coarsely', 'near']"
round_av,"['cycle', 'tour', 'series', 'ronde', 'tower', 'ronda', 'inning', 'discussion', 'rounds', 'turn', 'redondo', 'wave', 'kola', 'phase', 'trick', 'part-session', 'round-table', 'cycles', 'roundtable', 'tables']"
sadly_av,"['unfortunately', 'regrettably', 'alas', 'regretfully', 'woefully', 'depressingly', 'tragically', 'lamentably', 'pathetically', 'sad']"
safely_av,"['securely', 'safe', 'peacefully', 'reliably', 'dependably', 'calmly']"
scarcely_av,"['hardly', 'barely', 'little', 'rarely', 'almost', 'sparsely', 'just']"
seldom_av,"['rarely', 'infrequently', 'rare']"
separately_av,"['individually', 'separate', 'independently', 'respectively', 'seperately', 'distinctly', 'apart', 'severally', 'singly', 'regardless']"
seriously_av,"['severely', 'gravely', 'serious', 'conscientiously', 'earnestly', 'badly', 'severe', 'critically', 'deeply', 'meticulously', 'carefully', 'grave', 'really', 'heavily', 'strongly', 'hard', 'earnest', 'dangerously']"
severely_av,"['seriously', 'gravely', 'harshly', 'strictly', 'strongly', 'heavily', 'badly', 'rigorously', 'hard', 'sharply', 'greatly', 'grave', 'serious', 'extremely', 'critically', 'sternly', 'considerably', 'deeply', 'significantly', 'violently', 'highly', 'roundly', 'severe', 'very']"
sharply_av,"['abruptly', 'markedly', 'dramatically', 'drastically', 'strongly', 'suddenly', 'sharp', 'significantly', 'substantially', 'steeply', 'considerably', 'precipitously', 'heavily', 'greatly', 'brutally', 'severely', 'acutely', 'unexpectedly', 'radically', 'rapidly', 'harshly', 'pointedly']"
shortly_av,"['soon', 'little', 'bit', 'briefly', 'few', 'short', 'quickly']"
significantly_av,"['considerably', 'substantially', 'greatly', 'markedly', 'meaningfully', 'dramatically', 'appreciably', 'much', 'noticeably', 'sharply', 'drastically', 'signiﬁcantly', 'remarkably', 'far', 'largely', 'materially', 'significant', 'vastly', 'widely', 'heavily', 'distinctly', 'strongly', 'clearly', 'enormously', 'severely', 'substantively', 'importantly', 'very']"
similarly_av,"['likewise', 'equally', 'also', 'furthermore', 'analogously', 'moreover', 'conversely']"
simply_av,"['merely', 'just', 'simple', 'only', 'easy', 'mere', 'purely', 'solely', 'easily', 'plainly', 'alone', 'straightforward', 'downright']"
simultaneously_av,"['concurrently', 'simultaneous', 'concomitantly', 'contemporaneously', 'meanwhile', 'concurrent']"
since_av,"['because', 'ago', 'after', 'depuis', 'already', 'then', 'oj']"
slightly_av,"['marginally', 'somewhat', 'lightly', 'slight', 'modestly', 'mildly', 'loosely', 'little', 'weakly', 'moderately', 'minor', 'gently', 'rather', 'bit', 'just', 'low', 'mild']"
socially_av,['social']
solely_av,"['exclusively', 'only', 'alone', 'purely', 'just', 'merely', 'simply', 'entirely', 'strictly', 'uniquely']"
somehow_av,"['somewhat', 'somewhere']"
somewhat_av,"['slightly', 'rather', 'somehow', 'something', 'fairly', 'quite', 'enough', 'little', 'marginally', 'relatively', 'pretty', 'moderately', 'bit']"
somewhere_av,"['someplace', 'anywhere', 'somehow']"
soon_av,"['shortly', 'quickly', 'rapidly', 'early', 'fast', 'sooner', 'before', 'pronto', 'swiftly', 'promptly', 'quick', 'earlier', 'speedily', 'briefly', 'hurry', 'prior', 'expeditiously', 'little', 'immediately', 'short', 'near']"
specially_av,"['especially', 'specifically', 'special', 'particularly', 'specialized', 'particular', 'spécialement']"
specifically_av,"['expressly', 'explicitly', 'particularly', 'precisely', 'specially', 'especially', 'concretely', 'namely', 'distinctively', 'particular', 'accurately', 'exactly', 'notably', 'specific', 'speciﬁcally', 'special', 'specialized']"
spontaneously_av,"['voluntarily', 'automatically']"
steadily_av,"['constantly', 'consistently', 'regularly', 'continuously', 'continually', 'gradually', 'progressively', 'steady', 'routinely', 'increasingly', 'firmly']"
straight_av,"['directly', 'consecutive', 'hetero', 'respectively', 'direct', 'right', 'recto', 'successively', 'immediately', 'upright', 'heterosexual', 'law', 'successive']"
strictly_av,"['rigorously', 'strict', 'scrupulously', 'purely', 'stringent', 'severely', 'stringently', 'tightly', 'rigidly', 'narrowly', 'closely', 'exclusively', 'firmly', 'absolutely', 'rigour', 'accurately', 'carefully', 'solely', 'strongly']"
strongly_av,"['firmly', 'vigorously', 'heavily', 'forcefully', 'resolutely', 'vehemently', 'emphatically', 'strong', 'highly', 'severely', 'sharply', 'deeply', 'securely', 'energetically', 'robustly', 'categorically', 'warmly', 'greatly', 'decisively', 'roundly', 'harshly', 'steadfastly', 'fiercely', 'strenuously', 'definitely', 'wholeheartedly', 'very', 'fully', 'closely', 'aggressively', 'powerfully', 'fervently', 'keenly', 'firm', 'significantly', 'decidedly', 'staunchly', 'hard', 'seriously', 'sincerely', 'solidly', 'strictly', 'tightly']"
subsequently_av,"['thereafter', 'later', 'then', 'afterwards', 'afterward', 'subsequent', 'eventually', 'after', 'further']"
substantially_av,"['significantly', 'considerably', 'greatly', 'substantively', 'markedly', 'dramatically', 'essentially', 'appreciably', 'drastically', 'sharply', 'much', 'fundamentally', 'largely', 'materially', 'noticeably', 'basically', 'vastly', 'signiﬁcantly', 'widely', 'far']"
successfully_av,"['successful', 'correctly', 'satisfactorily', 'success', 'properly', 'effectively', 'smoothly', 'fruitfully', 'sucessfully']"
suddenly_av,"['abruptly', 'unexpectedly', 'sudden', 'sharply', 'overnight', 'brutally']"
sufficiently_av,"['enough', 'adequately', 'sufficient', 'insufficiently', 'properly', 'satisfactorily', 'quite', 'adequate', 'fairly', 'suitably', 'abundantly']"
surely_av,"['certainly', 'undoubtedly', 'definitely', 'probably', 'doubtless', 'sure', 'clearly', 'obviously', 'indeed', 'unquestionably']"
surprisingly_av,"['amazingly', 'astonishingly', 'strikingly', 'curiously', 'remarkably', 'unexpectedly', 'stunningly', 'shockingly', 'strangely', 'oddly', 'paradoxically', 'interestingly', 'incredibly']"
that_av,"['only', 'ec', 'esa', 'whom', 'que', 'because', 'da', 'whose', 'said', 'che', 'just', 'ka']"
then_av,"['subsequently', 'so', 'thereafter', 'later', 'afterwards', 'after', 'ago', 'therefore', 'dan', 'below', 'secondly', 'next', 'thus', 'since', 'than', 'tad', 'well']"
thereafter_av,"['subsequently', 'then', 'later', 'afterwards', 'after', 'afterward']"
thereby_av,"['thus', 'therefore', 'hence', 'so', 'consequently']"
therefore_av,"['thus', 'consequently', 'accordingly', 'so', 'hence', 'thereby', 'then', 'because', 'daher', 'why']"
thoroughly_av,"['carefully', 'exhaustively', 'comprehensively', 'thorough', 'completely', 'fully', 'extensively', 'rigorously', 'in-depth', 'meticulously', 'profoundly', 'closely', 'deeply', 'depth', 'totally', 'fundamentally', 'radically', 'entirely']"
though_av,"['although', 'while', 'if', 'despite', 'however', 'albeit', 'but', 'whether', 'whilst', 'nevertheless', 'notwithstanding', 'yet']"
through_av,"['via', 'across', 'using', 'during', 'adoption', 'adopted', 'passed', 'throughout', 'under', 'adopt', 'per', 'ü', 'thanks', 'travers', 'pass', 'para']"
thus_av,"['therefore', 'thereby', 'so', 'accordingly', 'consequently', 'hence', 'then', 'and']"
tightly_av,"['closely', 'hermetically', 'strictly', 'rigorously', 'firmly', 'intimately', 'tight', 'strongly']"
today_av,"['nowadays', 'now', 'day', 'current', 'present', 'currently', 'tuesday', 'thursday', 'monday', 'hoy', 'tonight', 'wednesday', 'friday', 'saturday', 'sunday', 'moment', 'my', 'date', ""'hui""]"
totally_av,"['completely', 'entirely', 'fully', 'absolutely', 'wholly', 'quite', 'perfectly', 'utterly', 'altogether', 'full', 'wholeheartedly', 'thoroughly', 'total', 'very', 'abundantly', 'downright']"
traditionally_av,"['historically', 'usually', 'normally', 'typically', 'always', 'conventionally', 'customarily', 'tradition', 'generally']"
truly_av,"['really', 'genuinely', 'actually', 'real', 'indeed', 'sincerely', 'genuine', 'true', 'certainly', 'effectively', 'honestly', 'authentically', 'very']"
twice_av,"['double', '2x', '2-fold', 'dual', 'doubly', 'twofold', 'two-fold', '-twice', 'two-times']"
typically_av,"['usually', 'generally', 'normally', 'ordinarily', 'commonly', 'distinctively', 'traditionally', 'customarily', 'characteristically', 'habitually', 'often', 'uniquely', 'routinely', 'distinctly', 'recognizably']"
ultimately_av,"['eventually', 'finally', 'lastly']"
underway_av,"['ongoing', 'current', 'on-going', 'being']"
undoubtedly_av,"['certainly', 'unquestionably', 'doubtless', 'undeniably', 'surely', 'definitely', 'indisputably', 'clearly', 'obviously', 'probably', 'admittedly', 'doubtlessly', 'indubitably', 'arguably', 'indeed', 'doubt', 'incontestably']"
unfortunately_av,"['regrettably', 'sadly', 'alas', 'regretfully', 'lamentably', 'tragically', 'unhappily', 'already', 'woefully', 'deplorably', 'unfortunate', 'alack']"
uniformly_av,"['evenly', 'consistently', 'uniform', 'homogeneously', 'equally', 'inconsistently']"
unjustly_av,"['unfairly', 'wrongly', 'wrongfully', 'unduly', 'unjustifiably', 'improperly', 'falsely', 'undeservedly']"
