Word,Synonyms
dramatically,"['adequately', 'completely', 'definitely', 'energetically', 'finally', 'forcefully', 'productively']"
earlier,"['previous', 'prior']"
earliest,"['archetypal', 'original', 'primal', 'primeval', 'primitive']"
earnestly,"['seriously', 'sincerely', 'soberly', 'thoughtfully']"
easily,"['calmly', 'comfortably', 'conveniently', 'efficiently', 'effortlessly', 'freely', 'handily', 'quickly', 'readily', 'regularly', 'simply', 'smoothly', 'surely', 'well']"
effectively,"['adequately', 'completely', 'definitely', 'dramatically', 'energetically', 'finally', 'forcefully', 'productively']"
eg,[]
either,"['each of two', 'either/or', 'one', 'one of two', 'this one']"
else,"['additional', 'extra', 'in addition', 'more', 'other']"
elsewhere,"['abroad', 'away', 'outside', 'somewhere']"
enough,"['abundant', 'adequate', 'ample', 'full', 'sufficient', 'suitable']"
entirely,"['absolutely', 'alone', 'altogether', 'exclusively', 'fully', 'only', 'perfectly', 'quite', 'solely', 'thoroughly', 'totally', 'utterly', 'wholly']"
equally,"['equitably', 'fairly', 'justly', 'uniformly']"
especially,"['chiefly', 'exclusively', 'notably', 'principally', 'specially', 'specifically']"
essentially,"['actually', 'approximately', 'necessarily', 'originally', 'permanently', 'quite', 'really', 'substantially', 'truly', 'typically', 'virtually']"
etc,[]
even,['alike']
eventually,"['finally', 'one day', 'someday', 'sooner or later', 'ultimately', 'yet']"
ever,"['consistently', 'constantly', 'continually', 'forever', 'regularly', 'usually']"
evidently,"['doubtless', 'manifestly', 'obviously', 'officially', 'ostensibly', 'plainly', 'seemingly', 'undoubtedly']"
exactly,"['absolutely', 'altogether', 'carefully', 'completely', 'correctly', 'definitely', 'explicitly', 'indeed', 'literally', 'precisely', 'quite', 'specifically', 'strictly', 'totally', 'truly']"
exceedingly,"['awfully', 'enormously', 'excessively', 'extraordinarily', 'extremely', 'highly', 'hugely', 'inordinately', 'really', 'remarkably', 'strikingly', 'terribly', 'unusually', 'vastly']"
exclusively,"['alone', 'completely', 'entirely', 'only', 'solely', 'wholly']"
extra,"['added', 'additional', 'ancillary', 'auxiliary', 'extraneous', 'extraordinary', 'fresh', 'further', 'leftover', 'new', 'other', 'special', 'supplemental', 'supplementary', 'unnecessary', 'unused']"
extremely,"['acutely', 'awfully', 'exceedingly', 'exceptionally', 'excessively', 'extraordinarily', 'highly', 'hugely', 'immensely', 'inordinately', 'intensely', 'overly', 'quite', 'remarkably', 'severely', 'strikingly', 'terribly', 'terrifically', 'too', 'totally', 'uncommonly', 'unduly', 'unusually', 'utterly', 'very']"
fairly,"['adequately', 'kind of', 'moderately', 'quite', 'rather', 'reasonably']"
famously,"['accurately', 'adequately', 'carefully', 'closely', 'completely', 'correctly', 'effectively', 'efficiently', 'fully', 'nicely', 'properly', 'smoothly', 'strongly', 'successfully', 'thoroughly']"
fast,"['agile', 'brisk', 'hot', 'nimble', 'quick', 'rapid', 'swift']"
feebly,"['awkwardly', 'clumsily', 'poorly']"
finally,"['certainly', 'completely', 'decisively', 'definitely', 'permanently']"
financially,[]
finely,"['barely', 'hardly', 'infrequently', 'seldom']"
firmly,"['rigidly', 'securely', 'solidly', 'soundly', 'strongly', 'thoroughly', 'tightly']"
fittingly,"['accurately', 'correctly', 'decently', 'duly', 'equally', 'equitably', 'honestly', 'honorably', 'impartially', 'lawfully', 'legally', 'legitimately', 'properly', 'reasonably', 'rightfully', 'rightly']"
flat,"['empty', 'horizontal', 'low', 'unbroken']"
forever,"['always', 'endlessly', 'eternally', 'permanently']"
formally,"['correctly', 'properly', 'regularly']"
formerly,"['already', 'earlier', 'heretofore', 'once']"
forthwith,"['abruptly', 'right away']"
fortunately,"['auspiciously', 'by good luck', 'by happy chance', 'favorably', 'happily', 'in good time', 'in the nick of time', 'opportunely', 'prosperously', 'providentially', 'satisfyingly', 'seasonably', 'successfully', 'swimmingly', 'well']"
forwards,"['ahead', 'leading', 'onward']"
freely,"['candidly', 'openly', 'voluntarily', 'willingly']"
frequently,"['again and again', 'generally', 'intermittently', 'many times', 'often', 'periodically', 'regularly', 'time and again', 'usually']"
fully,"['absolutely', 'entirely', 'perfectly', 'positively', 'quite', 'thoroughly', 'totally', 'wholly']"
further,"['farther', 'more']"
furthermore,['moreover']
gently,"['lightly', 'mildly', 'smoothly']"
gradually,"['constantly', 'continuously', 'deliberately', 'gently', 'increasingly', 'moderately', 'progressively', 'regularly', 'steadily']"
greatly,"['enormously', 'extremely', 'highly', 'hugely', 'immeasurably', 'immensely', 'incredibly', 'indeed', 'largely', 'markedly', 'mightily', 'notably', 'remarkably', 'tremendously', 'vastly', 'very much']"
grudgingly,"['carefully', 'cautiously', 'hesitantly', 'unwillingly', 'warily']"
half,['partly']
happily,"['blissfully', 'blithely', 'cheerfully', 'contentedly', 'enthusiastically', 'freely', 'gladly', 'gleefully', 'graciously', 'heartily', 'joyfully', 'joyously', 'lovingly', 'merrily', 'peacefully', 'playfully', 'willingly']"
hardly,"['barely', 'comparatively', 'practically', 'rarely', 'seldom', 'simply', 'somewhat']"
heavily,"['densely', 'massively', 'thickly']"
hence,"['so', 'thence', 'thus']"
hereto,[]
highly,"['decidedly', 'deeply', 'eminently', 'exceedingly', 'exceptionally', 'extraordinarily', 'extremely', 'greatly', 'hugely', 'immensely', 'profoundly', 'really', 'remarkably', 'so', 'strikingly', 'supremely', 'terribly', 'tremendously', 'vastly', 'very much']"
hitherto,"['already', 'formerly', 'heretofore', 'long ago', 'once', 'then']"
hopefully,"['confidently', 'surely']"
hourly,"['annual', 'intermittent', 'monthly', 'occasional', 'recurrent', 'recurring', 'regular', 'repeated', 'routine', 'seasonal', 'sporadic', 'weekly', 'yearly']"
however,"['nonetheless', 'notwithstanding', 'withal', 'yet']"
ie,"['especially', 'i.e.', 'particularly', 'specially', 'specifically']"
immediately,"['directly', 'forthwith', 'instantly', 'promptly', 'rapidly', 'shortly', 'soon', 'urgently']"
increasingly,"['more', 'more and more', 'progressively']"
indeed,"['absolutely', 'certainly', 'easily', 'naturally', 'really', 'surely', 'truly', 'undeniably', 'undoubtedly', 'very', 'very much']"
inevitably,"['necessarily', 'surely']"
initially,['originally']
inside,['indoors']
instantly,"['directly', 'immediately', 'instantaneously', 'right away']"
instead,['rather']
invariably,"['always', 'constantly', 'customarily', 'habitually', 'regularly', 'unfailingly']"
ironically,"['amusingly', 'jokingly']"
just,['equitable']
justifiably,"['accurately', 'appropriately', 'correctly', 'exactly', 'fairly', 'justly', 'properly', 'truly']"
justly,"['accurately', 'correctly', 'decently', 'duly', 'equally', 'equitably', 'honestly', 'honorably', 'impartially', 'lawfully', 'legally', 'legitimately', 'properly', 'reasonably', 'rightfully', 'rightly']"
largely,"['broadly', 'chiefly', 'generally', 'mostly', 'predominantly', 'principally', 'widely']"
late,"['last-minute', 'slow']"
later,['next']
least,"['bottom', 'first', 'gutter', 'infinitesimal', 'last', 'minimum', 'minute', 'nadir', 'second', 'third']"
less,['fewer']
lightly,"['casually', 'delicately', 'easily', 'faintly', 'freely', 'gingerly', 'mildly', 'moderately', 'quietly', 'simply', 'slightly', 'softly', 'sparsely', 'subtly', 'tenderly', 'thinly']"
literally,"['actually', 'completely', 'directly', 'plainly', 'precisely', 'really', 'simply', 'truly']"
locally,['narrowly']
long,"['deep', 'great', 'high', 'lengthy', 'protracted', 'tall']"
materially,"['palpably', 'physically', 'substantially']"
meanwhile,"['meantime', 'till']"
mechanically,"['regularly', 'unchangeably', 'unreasoningly']"
mentally,"['intellectually', 'psychologically']"
merely,"['hardly', 'only', 'purely', 'simply', 'solely']"
metaphorically,[]
more,"['also', 'extra', 'further', 'higher', 'new', 'other']"
moreover,['furthermore']
most,"['better', 'biggest', 'greater', 'highest', 'largest', 'max', 'maximum', 'ultimate', 'utmost', 'uttermost']"
mostly,"['chiefly', 'essentially', 'frequently', 'largely', 'often', 'particularly', 'predominantly', 'principally', 'regularly', 'usually']"
mysteriously,[]
namely,"['especially', 'i.e.', 'particularly', 'specially', 'specifically']"
naturally,"['commonly', 'consistently', 'easily', 'generally', 'instinctively', 'normally', 'simply', 'spontaneously', 'typically', 'uniformly', 'usually']"
near,"['adjacent', 'adjoining', 'immediate', 'nearby', 'neighboring', 'warm']"
nearly,"['approximately', 'practically', 'roughly', 'virtually']"
necessarily,"['automatically', 'naturally', 'no doubt', 'undoubtedly', 'unquestionably']"
neither,"['no more', 'not', 'not at all', 'not either']"
nevertheless,"['still', 'though', 'yet']"
newly,['freshly']
nominally,[]
notably,"['conspicuously', 'greatly', 'markedly', 'noticeably', 'particularly', 'prominently', 'remarkably', 'strikingly', 'very']"
nowadays,['current']
obviously,"['apparently', 'certainly', 'clearly', 'definitely', 'evidently', 'noticeably', 'plainly', 'seemingly', 'surely', 'undoubtedly', 'visibly']"
occasionally,"['hardly', 'infrequently', 'periodically', 'seldom', 'sometimes', 'sporadically']"
officially,"['correctly', 'formally', 'properly', 'regularly']"
once,"['already', 'before', 'earlier', 'formerly', 'late', 'previously']"
originally,"['basically', 'formerly']"
otherwise,['differently']
over,['up']
particularly,"['especially', 'exceptionally', 'notably', 'principally', 'specially', 'surprisingly', 'unusually']"
partly,"['at least', 'partially', 'slightly', 'somewhat']"
past,"['completed', 'former', 'previous', 'prior', 'spent']"
peculiarly,"['bizarrely', 'curiously', 'strangely']"
perfectly,"['altogether', 'completely', 'entirely', 'fully', 'quite', 'thoroughly', 'totally', 'utterly', 'wholly']"
perhaps,"['maybe', 'perchance']"
personally,"['directly', 'individually', 'privately']"
physically,"['palpably', 'substantially']"
pitifully,[]
politically,"['governmentally', 'publicly']"
possibly,"['conceivably', 'likely', 'perhaps', 'probably']"
potentially,"['likely', 'possibly', 'probably']"
precisely,"['absolutely', 'accurately', 'as well', 'correctly', 'literally', 'specifically', 'squarely', 'strictly']"
presumably,"['apparently', 'doubtless', 'probably', 'seemingly', 'supposedly', 'surely']"
previously,"['already', 'formerly', 'heretofore', 'hitherto', 'long ago', 'once', 'then']"
primarily,"['chiefly', 'mainly', 'principally']"
probably,"['apparently', 'doubtless', 'no doubt', 'perhaps', 'possibly', 'presumably', 'seemingly']"
profoundly,"['completely', 'extremely', 'greatly', 'thoroughly', 'totally', 'very']"
promptly,"['directly', 'expeditiously', 'hastily', 'instantly', 'quickly', 'rapidly', 'speedily', 'swiftly']"
properly,"['accordingly', 'accurately', 'perfectly', 'well']"
publicly,"['honestly', 'openly', 'plainly']"
purely,"['altogether', 'completely', 'entirely', 'essentially', 'exactly', 'exclusively', 'merely', 'plainly', 'quite', 'solely', 'totally', 'utterly', 'wholly']"
quickly,"['expeditiously', 'hastily', 'hurriedly', 'immediately', 'instantaneously', 'instantly', 'promptly', 'rapidly', 'speedily', 'swiftly']"
quietly,['softly']
quite,"['absolutely', 'actually', 'altogether', 'entirely', 'fully', 'largely', 'perfectly', 'really', 'thoroughly', 'totally', 'truly', 'utterly', 'wholly']"
rapidly,"['briskly', 'expeditiously', 'fast', 'immediately', 'promptly', 'speedily', 'swiftly']"
rarely,"['barely', 'hardly', 'infrequently', 'seldom']"
rather,"['a bit', 'a little', 'comparatively', 'fairly', 'kind of', 'pretty', 'quite', 'relatively', 'slightly', 'somewhat']"
readily,"['cheerfully', 'eagerly', 'easily', 'freely', 'gladly', 'immediately', 'promptly', 'willingly']"
realistically,[]
really,"['absolutely', 'actually', 'certainly', 'easily', 'genuinely', 'honestly', 'indeed', 'legitimately', 'literally', 'surely', 'truly', 'undoubtedly', 'unquestionably', 'well']"
reasonably,"['fairly', 'honestly', 'intelligently', 'judiciously', 'justly', 'logically', 'rationally', 'sensibly', 'wisely']"
recently,"['freshly', 'newly']"
regardless,['disregarding']
regularly,"['automatically', 'commonly', 'faithfully', 'frequently', 'repeatedly', 'routinely', 'systematically', 'usually']"
relatively,"['almost', 'approximately', 'comparably', 'comparatively', 'nearly', 'rather', 'somewhat']"
remarkably,"['awfully', 'curiously', 'exceptionally', 'extraordinarily', 'really', 'singularly', 'so', 'strangely', 'surprisingly', 'terribly', 'uncommonly', 'very']"
reportedly,[]
respectively,"['commonly', 'jointly']"
rightly,"['accurately', 'appropriately', 'correctly', 'exactly', 'fairly', 'justly', 'properly', 'truly']"
roughly,"['approximately', 'practically']"
round,"['bulbous', 'curved', 'cylindrical', 'elliptical', 'oval', 'rounded', 'spherical']"
sadly,['wistfully']
safely,"['carefully', 'cautiously', 'harmlessly']"
scarcely,"['hardly', 'rarely', 'seldom']"
seldom,"['a few times', 'hardly', 'occasionally', 'rarely', 'scarcely', 'sometimes', 'sporadically']"
separately,"['independently', 'personally', 'solely']"
seriously,"['actively', 'earnestly', 'passionately', 'sincerely', 'vigorously']"
severely,"['acutely', 'badly', 'critically', 'dangerously', 'extremely', 'firmly', 'markedly', 'painfully', 'seriously', 'sharply', 'sorely', 'sternly', 'strictly']"
sharply,"['clearly', 'strongly']"
shortly,"['quickly', 'soon']"
significantly,"['automatically', 'naturally', 'no doubt', 'undoubtedly', 'unquestionably']"
similarly,"['alike', 'correspondingly', 'equivalently', 'furthermore', 'in addition', 'so', 'then as well', 'thus', 'too']"
simply,"['commonly', 'directly', 'easily', 'honestly', 'naturally', 'openly', 'quietly']"
simultaneously,['together']
since,"['after all', 'as', 'by reason of', 'considering', 'for', 'forasmuch as', 'in consideration of', 'in view of', 'inasmuch as', 'insomuch as', 'on account of', 'seeing that']"
slightly,"['kind of', 'lightly', 'marginally', 'somewhat']"
socially,"['culturally', 'philosophically', 'politically', 'psychologically']"
solely,"['completely', 'entirely', 'exclusively', 'individually', 'merely', 'purely', 'simply', 'single-handedly', 'totally', 'wholly']"
somehow,['anyway']
somewhat,"['a little', 'considerably', 'fairly', 'far', 'kind of', 'moderately', 'partially', 'pretty', 'quite', 'rather', 'significantly', 'slightly']"
somewhere,"['around', 'elsewhere', 'here and there', 'someplace']"
soon,"['directly', 'early', 'instantly', 'promptly', 'quickly', 'rapidly', 'shortly', 'speedily']"
specially,"['especially', 'expressly', 'specifically', 'uniquely']"
specifically,"['categorically', 'clearly', 'correctly', 'definitely', 'especially', 'exactly', 'explicitly', 'individually', 'pointedly', 'precisely', 'respectively', 'specially']"
spontaneously,"['automatically', 'immediately', 'unconsciously']"
steadily,['regularly']
straight,"['consecutive', 'nonstop', 'short', 'smooth', 'solid', 'straightforward', 'successive', 'true']"
strictly,"['closely', 'rigorously']"
strongly,"['actively', 'energetically', 'firmly', 'fully', 'greatly', 'heartily', 'heavily', 'resolutely', 'robustly', 'solidly', 'staunchly', 'steadily', 'vigorously']"
subsequently,"['afterwards', 'finally', 'later']"
substantially,"['considerably', 'essentially', 'extensively', 'heavily', 'largely', 'materially', 'really']"
successfully,"['profitably', 'strongly', 'well']"
suddenly,"['abruptly', 'all of a sudden', 'quickly', 'swiftly']"
sufficiently,"['adequately', 'amply']"
surely,"['absolutely', 'assuredly', 'certainly', 'clearly', 'definitely', 'evidently', 'indeed', 'inevitably', 'inexorably', 'plainly', 'undoubtedly', 'unquestionably']"
surprisingly,"['especially', 'exceptionally', 'notably', 'principally', 'specially', 'unusually']"
that,"['a certain', 'a particular', 'a well known', 'one', 'such', 'this']"
then,"['again', 'formerly', 'later', 'next', 'suddenly']"
thereafter,['thenceforth']
thereby,"['through', 'with']"
therefore,"['accordingly', 'so', 'then', 'thus']"
thoroughly,"['assiduously', 'carefully', 'completely', 'comprehensively', 'conscientiously', 'earnestly', 'efficiently', 'extremely', 'fully', 'highly', 'intensely', 'intensively', 'meticulously', 'painstakingly', 'scrupulously', 'very', 'wholly']"
though,"['nevertheless', 'still', 'yet']"
through,['over']
thus,['so']
tightly,"['hard', 'tight']"
today,"['contemporary', 'current', 'modernized', 'present-day', 'state-of-the-art', 'stylish']"
totally,"['absolutely', 'altogether', 'entirely', 'exactly', 'fully', 'perfectly', 'quite', 'thoroughly', 'unconditionally', 'utterly', 'wholeheartedly', 'wholly']"
traditionally,"['commonly', 'consistently', 'generally', 'habitually', 'normally', 'routinely']"
truly,"['absolutely', 'actually', 'definitely', 'exactly', 'genuinely', 'honestly', 'legitimately', 'positively', 'rightly', 'sincerely', 'surely', 'very']"
twice,"['double', 'doubly']"
typically,"['commonly', 'consistently', 'customarily', 'frequently', 'generally', 'mostly', 'naturally', 'normally', 'occasionally', 'often', 'ordinarily', 'regularly', 'routinely', 'sometimes']"
